0,0,0,0,0,0,0,1.460099,4.886878,1.099108,11.05685,2.958823,0.1054504,0.01910903,0.9696041,-0.2199617,1.460099,2.742042,1.381389,11.48991,4.986401,0.0608486,0.2065517,0.9475408,-0.236221,1.460099,1.516749,1.335606,12.20248,6.211113,0.03383613,0.3120339,0.9182222,-0.241574,1.460099,1.336682
0,0,0,0,0,0,0,1.460099,4.886878,1.099108,11.05685,2.958823,0.1054504,0.01910903,0.9696041,-0.2199617,1.460099,2.742042,1.381389,11.48991,4.986401,0.0608486,0.2065517,0.9475408,-0.236221,1.460099,1.516749,1.335606,12.20248,6.211113,0.03383613,0.3120339,0.9182222,-0.241574,1.460099,1.336682
0,0,0,0,0,0,0,1.460427,4.886006,1.089111,11.0568,2.95181,0.1052903,0.01842236,0.9696747,-0.2197851,1.460427,2.742368,1.371394,11.48732,4.980082,0.0606628,0.2061444,0.9476882,-0.2360329,1.460427,1.51693,1.325863,12.19846,6.20591,0.03378382,0.3112229,0.918558,-0.2413507,1.460427,1.336842
0,0,0,0,0,0,0,1.460427,4.886006,1.089111,11.0568,2.95181,0.1052903,0.01842236,0.9696747,-0.2197851,1.460427,2.742368,1.371394,11.48732,4.980082,0.0606628,0.2061444,0.9476882,-0.2360329,1.460427,1.51693,1.325863,12.19846,6.20591,0.03378382,0.3112229,0.918558,-0.2413507,1.460427,1.336842
0,0,0,0,0,0,0,1.460891,4.88511,1.079264,11.0558,2.945689,0.1050836,0.01772754,0.969704,-0.2198118,1.460891,2.74272,1.361291,11.48363,4.974769,0.06041178,0.2056414,0.9478142,-0.2360301,1.460891,1.517124,1.315909,12.19282,6.20208,0.0337103,0.3100687,0.9189656,-0.2412953,1.460891,1.337012
0,0,0,0,0,0,0,1.460891,4.88511,1.079264,11.0558,2.945689,0.1050836,0.01772754,0.969704,-0.2198118,1.460891,2.74272,1.361291,11.48363,4.974769,0.06041178,0.2056414,0.9478142,-0.2360301,1.460891,1.517124,1.315909,12.19282,6.20208,0.0337103,0.3100687,0.9189656,-0.2412953,1.460891,1.337012
0,0,0,0,0,0,0,1.461205,4.884305,1.06671,11.05811,2.939245,0.1049004,0.01727696,0.9697357,-0.2197957,1.461205,2.742998,1.348289,11.48436,4.96883,0.06016935,0.2054699,0.9478754,-0.2359955,1.461205,1.517278,1.303005,12.19218,6.197268,0.03369964,0.3090423,0.919336,-0.2412024,1.461205,1.337149
0,0,0,0,0,0,0,1.461205,4.884305,1.06671,11.05811,2.939245,0.1049004,0.01727696,0.9697357,-0.2197957,1.461205,2.742998,1.348289,11.48436,4.96883,0.06016935,0.2054699,0.9478754,-0.2359955,1.461205,1.517278,1.303005,12.19218,6.197268,0.03369964,0.3090423,0.919336,-0.2412024,1.461205,1.337149
0,0,0,0,0,0,0,1.461205,4.884305,1.06671,11.05811,2.939245,0.1049004,0.01727696,0.9697357,-0.2197957,1.461205,2.742998,1.348289,11.48436,4.96883,0.06016935,0.2054699,0.9478754,-0.2359955,1.461205,1.517278,1.303005,12.19218,6.197268,0.03369964,0.3090423,0.919336,-0.2412024,1.461205,1.337149
0,0,0,0,0,0,0,1.461662,4.882673,1.04681,11.06524,2.930836,0.1042761,0.01811585,0.9697524,-0.2199514,1.461662,2.743268,1.32463,11.49498,4.960212,0.05940353,0.2067908,0.9476209,-0.2360579,1.461662,1.517428,1.277416,12.20401,6.188351,0.03334328,0.3087578,0.9194654,-0.2411231,1.461662,1.337281
0,0,0,0,0,0,0,1.461662,4.882673,1.04681,11.06524,2.930836,0.1042761,0.01811585,0.9697524,-0.2199514,1.461662,2.743268,1.32463,11.49498,4.960212,0.05940353,0.2067908,0.9476209,-0.2360579,1.461662,1.517428,1.277416,12.20401,6.188351,0.03334328,0.3087578,0.9194654,-0.2411231,1.461662,1.337281
0,0,0,0,0,0,0,1.462003,4.881702,1.035889,11.06717,2.925294,0.1036437,0.01793489,0.9697814,-0.2201371,1.462003,2.743338,1.310998,11.49608,4.955133,0.05866485,0.2069489,0.9476126,-0.2361373,1.462003,1.517467,1.262326,12.20406,6.184049,0.032854,0.3079466,0.9197645,-0.2410871,1.462003,1.337314
0,0,0,0,0,0,0,1.462003,4.881702,1.035889,11.06717,2.925294,0.1036437,0.01793489,0.9697814,-0.2201371,1.462003,2.743338,1.310998,11.49608,4.955133,0.05866485,0.2069489,0.9476126,-0.2361373,1.462003,1.517467,1.262326,12.20406,6.184049,0.032854,0.3079466,0.9197645,-0.2410871,1.462003,1.337314
0,0,0,0,0,0,0,1.46211,4.88056,1.031295,11.06754,2.922724,0.1032652,0.01795791,0.9697993,-0.2202344,1.46211,2.743215,1.304472,11.49675,4.952487,0.05816836,0.2074013,0.9475325,-0.2361849,1.46211,1.517398,1.254745,12.20458,6.181542,0.0325883,0.3074986,0.9199336,-0.2410495,1.46211,1.337253
0,0,0,0,0,0,0,1.46211,4.88056,1.031295,11.06754,2.922724,0.1032652,0.01795791,0.9697993,-0.2202344,1.46211,2.743215,1.304472,11.49675,4.952487,0.05816836,0.2074013,0.9475325,-0.2361849,1.46211,1.517398,1.254745,12.20458,6.181542,0.0325883,0.3074986,0.9199336,-0.2410495,1.46211,1.337253
0,0,0,0,0,0,0,1.462188,4.87928,1.028265,11.06911,2.917454,0.1029817,0.01792742,0.9697722,-0.2204887,1.462188,2.742963,1.299751,11.4986,4.946972,0.05771195,0.2078818,0.947399,-0.2364103,1.462188,1.51726,1.248858,12.20639,6.176015,0.03232752,0.3071341,0.9200262,-0.2411958,1.462188,1.337132
0,0,0,0,0,0,0,1.462188,4.87928,1.028265,11.06911,2.917454,0.1029817,0.01792742,0.9697722,-0.2204887,1.462188,2.742963,1.299751,11.4986,4.946972,0.05771195,0.2078818,0.947399,-0.2364103,1.462188,1.51726,1.248858,12.20639,6.176015,0.03232752,0.3071341,0.9200262,-0.2411958,1.462188,1.337132
0,0,0,0,0,0,0,1.462131,4.877769,1.026251,11.08949,2.911578,0.1026091,0.01819741,0.9696683,-0.2210968,1.462131,2.742451,1.295176,11.5203,4.940572,0.05711701,0.2085667,0.9471471,-0.23696,1.462131,1.516976,1.242262,12.22844,6.169154,0.03186823,0.3070632,0.9199455,-0.2416543,1.462131,1.336882
0,0,0,0,0,0,0,1.462131,4.877769,1.026251,11.08949,2.911578,0.1026091,0.01819741,0.9696683,-0.2210968,1.462131,2.742451,1.295176,11.5203,4.940572,0.05711701,0.2085667,0.9471471,-0.23696,1.462131,1.516976,1.242262,12.22844,6.169154,0.03186823,0.3070632,0.9199455,-0.2416543,1.462131,1.336882
0,0,0,0,0,0,0,1.462043,4.875988,1.023336,11.10541,2.906899,0.1018294,0.01784736,0.9694936,-0.2222486,1.462043,2.741733,1.288223,11.53484,4.935933,0.05599456,0.208712,0.9469297,-0.2379669,1.462043,1.516579,1.231724,12.24184,6.164671,0.0307696,0.3067164,0.9198704,-0.2425219,1.462043,1.336532
0,0,0,0,0,0,0,1.462043,4.875988,1.023336,11.10541,2.906899,0.1018294,0.01784736,0.9694936,-0.2222486,1.462043,2.741733,1.288223,11.53484,4.935933,0.05599456,0.208712,0.9469297,-0.2379669,1.462043,1.516579,1.231724,12.24184,6.164671,0.0307696,0.3067164,0.9198704,-0.2425219,1.462043,1.336532
0,0,0,0,0,0,0,1.461983,4.874254,1.015934,11.11389,2.90205,0.1011648,0.01790131,0.9694063,-0.2229276,1.461983,2.740778,1.277061,11.54371,4.930468,0.05504561,0.2093968,0.94669,-0.2385393,1.461983,1.51605,1.217079,12.2515,6.157998,0.02974994,0.3074328,0.9195402,-0.2429938,1.461983,1.336066
0,0,0,0,0,0,0,1.461983,4.874254,1.015934,11.11389,2.90205,0.1011648,0.01790131,0.9694063,-0.2229276,1.461983,2.740778,1.277061,11.54371,4.930468,0.05504561,0.2093968,0.94669,-0.2385393,1.461983,1.51605,1.217079,12.2515,6.157998,0.02974994,0.3074328,0.9195402,-0.2429938,1.461983,1.336066
0,0,0,0,0,0,0,1.461996,4.872875,1.002676,11.13037,2.906387,0.1005045,0.01834434,0.9693126,-0.2235965,1.461996,2.739944,1.259633,11.56224,4.933938,0.05408135,0.2105436,0.9463482,-0.2391062,1.461996,1.515589,1.195829,12.27194,6.159677,0.02872572,0.3085596,0.9190726,-0.2434572,1.461996,1.335659
0,0,0,0,0,0,0,1.461996,4.872875,1.002676,11.13037,2.906387,0.1005045,0.01834434,0.9693126,-0.2235965,1.461996,2.739944,1.259633,11.56224,4.933938,0.05408135,0.2105436,0.9463482,-0.2391062,1.461996,1.515589,1.195829,12.27194,6.159677,0.02872572,0.3085596,0.9190726,-0.2434572,1.461996,1.335659
0,0,0,0,0,0,0,1.462042,4.872158,0.992287,11.14435,2.907824,0.1002259,0.01873925,0.9692453,-0.2239802,1.462042,2.739521,1.246879,11.57845,4.934558,0.05354773,0.2116456,0.9460412,-0.2394683,1.462042,1.515357,1.18069,12.29017,6.158771,0.02819498,0.3094805,0.9186999,-0.243757,1.462042,1.335455
0,0,0,0,0,0,0,1.461978,4.871859,0.9797846,11.16941,2.910286,0.09980383,0.02024377,0.9693074,-0.2237693,1.461978,2.739417,1.230971,11.60972,4.935812,0.05304905,0.2136348,0.9456885,-0.2392055,1.461978,1.515298,1.162529,12.3256,6.157466,0.0278131,0.3110954,0.9182518,-0.2434336,1.461978,1.335403
0,0,0,0,0,0,0,1.461978,4.871859,0.9797846,11.16941,2.910286,0.09980383,0.02024377,0.9693074,-0.2237693,1.461978,2.739417,1.230971,11.60972,4.935812,0.05304905,0.2136348,0.9456885,-0.2392055,1.461978,1.515298,1.162529,12.3256,6.157466,0.0278131,0.3110954,0.9182518,-0.2434336,1.461978,1.335403
0,0,0,0,0,0,0,1.461978,4.871859,0.9797846,11.16941,2.910286,0.09980383,0.02024377,0.9693074,-0.2237693,1.461978,2.739417,1.230971,11.60972,4.935812,0.05304905,0.2136348,0.9456885,-0.2392055,1.461978,1.515298,1.162529,12.3256,6.157466,0.0278131,0.3110954,0.9182518,-0.2434336,1.461978,1.335403
0,0,0,0,0,0,0,1.462217,4.869971,0.9739157,11.17262,2.898522,0.09946705,0.01981987,0.9691498,-0.224638,1.462217,2.738559,1.222372,11.61274,4.923129,0.05217617,0.2146423,0.9452898,-0.2400699,1.462217,1.514823,1.149946,12.33052,6.142854,0.02675592,0.3124275,0.9176236,-0.2442131,1.462217,1.334985
0,0,0,0,0,0,0,1.462217,4.869971,0.9739157,11.17262,2.898522,0.09946705,0.01981987,0.9691498,-0.224638,1.462217,2.738559,1.222372,11.61274,4.923129,0.05217617,0.2146423,0.9452898,-0.2400699,1.462217,1.514823,1.149946,12.33052,6.142854,0.02675592,0.3124275,0.9176236,-0.2442131,1.462217,1.334985
